SK_ID_CURR,actual_TARGET,predicted_probability,risk_score,risk_tier,recommended_action
118134,0,0.20827024,20.83,green,Healthy borrower. No immediate action required.
339926,0,0.20829062,20.83,green,Healthy borrower. No immediate action required.
275095,0,0.20825331,20.83,green,Healthy borrower. No immediate action required.
161161,0,0.2082322,20.82,green,Healthy borrower. No immediate action required.
381225,0,0.208249,20.82,green,Healthy borrower. No immediate action required.
344024,0,0.20821342,20.82,green,Healthy borrower. No immediate action required.
389007,0,0.20817256,20.82,green,Healthy borrower. No immediate action required.
181343,0,0.20821849,20.82,green,Healthy borrower. No immediate action required.
261737,0,0.20805381,20.81,green,Healthy borrower. No immediate action required.
145768,0,0.20809384,20.81,green,Healthy borrower. No immediate action required.
258804,0,0.20809983,20.81,green,Healthy borrower. No immediate action required.
439920,0,0.20808746,20.81,green,Healthy borrower. No immediate action required.
430331,0,0.20804037,20.8,green,Healthy borrower. No immediate action required.
159287,0,0.20802677,20.8,green,Healthy borrower. No immediate action required.
105293,0,0.20801163,20.8,green,Healthy borrower. No immediate action required.
222324,0,0.20798025,20.8,green,Healthy borrower. No immediate action required.
158338,0,0.20794393,20.79,green,Healthy borrower. No immediate action required.
449194,0,0.20788282,20.79,green,Healthy borrower. No immediate action required.
426806,0,0.20787542,20.79,green,Healthy borrower. No immediate action required.
413525,0,0.20775577,20.78,green,Healthy borrower. No immediate action required.
246000,0,0.20779291,20.78,green,Healthy borrower. No immediate action required.
251979,0,0.20784554,20.78,green,Healthy borrower. No immediate action required.
137422,0,0.20778504,20.78,green,Healthy borrower. No immediate action required.
425473,0,0.20780382,20.78,green,Healthy borrower. No immediate action required.
360722,0,0.2077694,20.78,green,Healthy borrower. No immediate action required.
261982,0,0.2076985,20.77,green,Healthy borrower. No immediate action required.
210941,0,0.20766377,20.77,green,Healthy borrower. No immediate action required.
254055,0,0.20765898,20.77,green,Healthy borrower. No immediate action required.
168887,0,0.20762911,20.76,green,Healthy borrower. No immediate action required.
275103,0,0.20764396,20.76,green,Healthy borrower. No immediate action required.
405644,0,0.20756488,20.76,green,Healthy borrower. No immediate action required.
186215,0,0.20759733,20.76,green,Healthy borrower. No immediate action required.
233079,0,0.20759894,20.76,green,Healthy borrower. No immediate action required.
198235,0,0.20753345,20.75,green,Healthy borrower. No immediate action required.
378542,0,0.20748413,20.75,green,Healthy borrower. No immediate action required.
222508,1,0.20747706,20.75,green,Healthy borrower. No immediate action required.
216340,0,0.2074441,20.74,green,Healthy borrower. No immediate action required.
342296,0,0.20737018,20.74,green,Healthy borrower. No immediate action required.
110852,0,0.20743582,20.74,green,Healthy borrower. No immediate action required.
301768,0,0.20741656,20.74,green,Healthy borrower. No immediate action required.
403407,0,0.20739579,20.74,green,Healthy borrower. No immediate action required.
223972,0,0.20742662,20.74,green,Healthy borrower. No immediate action required.
192672,0,0.20726936,20.73,green,Healthy borrower. No immediate action required.
216323,0,0.2073172,20.73,green,Healthy borrower. No immediate action required.
274137,0,0.20734142,20.73,green,Healthy borrower. No immediate action required.
374364,0,0.20727775,20.73,green,Healthy borrower. No immediate action required.
154826,0,0.20715278,20.72,green,Healthy borrower. No immediate action required.
419252,0,0.2072395,20.72,green,Healthy borrower. No immediate action required.
278103,0,0.20721859,20.72,green,Healthy borrower. No immediate action required.
368408,0,0.20722382,20.72,green,Healthy borrower. No immediate action required.
212024,0,0.2072403,20.72,green,Healthy borrower. No immediate action required.
250924,0,0.20715751,20.72,green,Healthy borrower. No immediate action required.
441800,0,0.20721513,20.72,green,Healthy borrower. No immediate action required.
442851,0,0.2071619,20.72,green,Healthy borrower. No immediate action required.
410938,0,0.2071968,20.72,green,Healthy borrower. No immediate action required.
450259,0,0.20710677,20.71,green,Healthy borrower. No immediate action required.
276024,0,0.2071276,20.71,green,Healthy borrower. No immediate action required.
298118,0,0.20710324,20.71,green,Healthy borrower. No immediate action required.
210279,0,0.20696971,20.7,green,Healthy borrower. No immediate action required.
228568,0,0.20704241,20.7,green,Healthy borrower. No immediate action required.
363751,0,0.20700128,20.7,green,Healthy borrower. No immediate action required.
401963,0,0.20694883,20.69,green,Healthy borrower. No immediate action required.
357153,0,0.2068698,20.69,green,Healthy borrower. No immediate action required.
210453,0,0.2067912,20.68,green,Healthy borrower. No immediate action required.
281340,0,0.20681283,20.68,green,Healthy borrower. No immediate action required.
293329,0,0.20681062,20.68,green,Healthy borrower. No immediate action required.
303335,0,0.20681417,20.68,green,Healthy borrower. No immediate action required.
106014,0,0.20681304,20.68,green,Healthy borrower. No immediate action required.
137190,1,0.2067716,20.68,green,Healthy borrower. No immediate action required.
309552,0,0.20677797,20.68,green,Healthy borrower. No immediate action required.
149731,0,0.20671485,20.67,green,Healthy borrower. No immediate action required.
217249,0,0.20665908,20.67,green,Healthy borrower. No immediate action required.
378015,0,0.20674482,20.67,green,Healthy borrower. No immediate action required.
454094,0,0.20671163,20.67,green,Healthy borrower. No immediate action required.
146453,0,0.20662351,20.66,green,Healthy borrower. No immediate action required.
120999,0,0.2065939,20.66,green,Healthy borrower. No immediate action required.
381812,0,0.20661303,20.66,green,Healthy borrower. No immediate action required.
442631,0,0.20648712,20.65,green,Healthy borrower. No immediate action required.
138056,0,0.20639436,20.64,green,Healthy borrower. No immediate action required.
436888,0,0.20643584,20.64,green,Healthy borrower. No immediate action required.
160343,0,0.20636517,20.64,green,Healthy borrower. No immediate action required.
346321,0,0.2063804,20.64,green,Healthy borrower. No immediate action required.
177114,0,0.20635006,20.64,green,Healthy borrower. No immediate action required.
158406,0,0.20638756,20.64,green,Healthy borrower. No immediate action required.
271062,0,0.20637867,20.64,green,Healthy borrower. No immediate action required.
450023,0,0.20629185,20.63,green,Healthy borrower. No immediate action required.
345155,0,0.20629613,20.63,green,Healthy borrower. No immediate action required.
243822,0,0.20627369,20.63,green,Healthy borrower. No immediate action required.
258136,0,0.2063046,20.63,green,Healthy borrower. No immediate action required.
282807,0,0.20629707,20.63,green,Healthy borrower. No immediate action required.
317590,0,0.20620075,20.62,green,Healthy borrower. No immediate action required.
193265,0,0.20618896,20.62,green,Healthy borrower. No immediate action required.
441917,0,0.2062187,20.62,green,Healthy borrower. No immediate action required.
449413,0,0.20620939,20.62,green,Healthy borrower. No immediate action required.
359746,0,0.20618117,20.62,green,Healthy borrower. No immediate action required.
208881,0,0.20614585,20.61,green,Healthy borrower. No immediate action required.
274226,0,0.20606497,20.61,green,Healthy borrower. No immediate action required.
176186,0,0.20606132,20.61,green,Healthy borrower. No immediate action required.
315409,1,0.20608547,20.61,green,Healthy borrower. No immediate action required.
427758,0,0.2060554,20.61,green,Healthy borrower. No immediate action required.
217325,0,0.2060633,20.61,green,Healthy borrower. No immediate action required.
105614,1,0.2059597,20.6,green,Healthy borrower. No immediate action required.
176340,0,0.20599762,20.6,green,Healthy borrower. No immediate action required.
349869,0,0.20595108,20.6,green,Healthy borrower. No immediate action required.
444451,0,0.20600459,20.6,green,Healthy borrower. No immediate action required.
324056,0,0.20602807,20.6,green,Healthy borrower. No immediate action required.
207248,0,0.20601031,20.6,green,Healthy borrower. No immediate action required.
432983,0,0.2058823,20.59,green,Healthy borrower. No immediate action required.
134047,0,0.20591629,20.59,green,Healthy borrower. No immediate action required.
306048,0,0.20592377,20.59,green,Healthy borrower. No immediate action required.
385538,0,0.20592074,20.59,green,Healthy borrower. No immediate action required.
142488,0,0.20590906,20.59,green,Healthy borrower. No immediate action required.
131083,0,0.2059145,20.59,green,Healthy borrower. No immediate action required.
409386,0,0.20594491,20.59,green,Healthy borrower. No immediate action required.
182473,0,0.20574999,20.58,green,Healthy borrower. No immediate action required.
133673,0,0.20581686,20.58,green,Healthy borrower. No immediate action required.
260998,0,0.20578445,20.58,green,Healthy borrower. No immediate action required.
270369,0,0.20575698,20.58,green,Healthy borrower. No immediate action required.
114575,0,0.20584102,20.58,green,Healthy borrower. No immediate action required.
131453,0,0.20567238,20.57,green,Healthy borrower. No immediate action required.
195791,0,0.20566519,20.57,green,Healthy borrower. No immediate action required.
144425,0,0.20555368,20.56,green,Healthy borrower. No immediate action required.
188711,0,0.20564008,20.56,green,Healthy borrower. No immediate action required.
292584,0,0.20555289,20.56,green,Healthy borrower. No immediate action required.
297539,0,0.20563221,20.56,green,Healthy borrower. No immediate action required.
259057,0,0.20559584,20.56,green,Healthy borrower. No immediate action required.
384611,0,0.2055968,20.56,green,Healthy borrower. No immediate action required.
258589,0,0.20564301,20.56,green,Healthy borrower. No immediate action required.
314499,0,0.20550804,20.55,green,Healthy borrower. No immediate action required.
158663,0,0.20549063,20.55,green,Healthy borrower. No immediate action required.
133535,0,0.20550276,20.55,green,Healthy borrower. No immediate action required.
166681,0,0.2054967,20.55,green,Healthy borrower. No immediate action required.
373754,0,0.20538394,20.54,green,Healthy borrower. No immediate action required.
238109,0,0.20538488,20.54,green,Healthy borrower. No immediate action required.
158844,0,0.20539027,20.54,green,Healthy borrower. No immediate action required.
184775,0,0.20534252,20.53,green,Healthy borrower. No immediate action required.
363366,0,0.2053139,20.53,green,Healthy borrower. No immediate action required.
257389,0,0.20523998,20.52,green,Healthy borrower. No immediate action required.
112404,0,0.2051546,20.52,green,Healthy borrower. No immediate action required.
426896,0,0.2051792,20.52,green,Healthy borrower. No immediate action required.
242694,0,0.20514634,20.51,green,Healthy borrower. No immediate action required.
236512,0,0.20503128,20.5,green,Healthy borrower. No immediate action required.
