SK_ID_CURR,actual_TARGET,predicted_probability,risk_score,risk_tier,recommended_action,finsense_alert
110665,0,0.10218627,10.22,green,Healthy borrower. No immediate action required.,False
202015,0,0.10222779,10.22,green,Healthy borrower. No immediate action required.,False
255025,0,0.102150165,10.22,green,Healthy borrower. No immediate action required.,False
151635,0,0.10222208,10.22,green,Healthy borrower. No immediate action required.,False
200812,0,0.10218713,10.22,green,Healthy borrower. No immediate action required.,False
392449,0,0.10215248,10.22,green,Healthy borrower. No immediate action required.,False
213415,0,0.102081195,10.21,green,Healthy borrower. No immediate action required.,False
109025,0,0.10211479,10.21,green,Healthy borrower. No immediate action required.,False
129004,0,0.10207813,10.21,green,Healthy borrower. No immediate action required.,False
155110,0,0.102109514,10.21,green,Healthy borrower. No immediate action required.,False
328881,0,0.102075204,10.21,green,Healthy borrower. No immediate action required.,False
282513,0,0.10209291,10.21,green,Healthy borrower. No immediate action required.,False
322294,0,0.10206236,10.21,green,Healthy borrower. No immediate action required.,False
323591,0,0.10211712,10.21,green,Healthy borrower. No immediate action required.,False
109143,0,0.101953305,10.2,green,Healthy borrower. No immediate action required.,False
385740,0,0.102020085,10.2,green,Healthy borrower. No immediate action required.,False
105681,0,0.102028534,10.2,green,Healthy borrower. No immediate action required.,False
207544,0,0.10199213,10.2,green,Healthy borrower. No immediate action required.,False
329904,0,0.101974614,10.2,green,Healthy borrower. No immediate action required.,False
130511,0,0.101957805,10.2,green,Healthy borrower. No immediate action required.,False
406246,0,0.101929255,10.19,green,Healthy borrower. No immediate action required.,False
363040,0,0.1019398,10.19,green,Healthy borrower. No immediate action required.,False
333029,0,0.101909295,10.19,green,Healthy borrower. No immediate action required.,False
358170,0,0.10190879,10.19,green,Healthy borrower. No immediate action required.,False
399815,0,0.10188841,10.19,green,Healthy borrower. No immediate action required.,False
178843,0,0.10187495,10.19,green,Healthy borrower. No immediate action required.,False
211247,0,0.10191233,10.19,green,Healthy borrower. No immediate action required.,False
173799,0,0.101948895,10.19,green,Healthy borrower. No immediate action required.,False
377912,0,0.10191195,10.19,green,Healthy borrower. No immediate action required.,False
302023,0,0.10186655,10.19,green,Healthy borrower. No immediate action required.,False
271050,0,0.10189175,10.19,green,Healthy borrower. No immediate action required.,False
388386,0,0.10182603,10.18,green,Healthy borrower. No immediate action required.,False
455996,0,0.10182694,10.18,green,Healthy borrower. No immediate action required.,False
127117,0,0.10175297,10.18,green,Healthy borrower. No immediate action required.,False
306010,0,0.101778366,10.18,green,Healthy borrower. No immediate action required.,False
163683,0,0.10180761,10.18,green,Healthy borrower. No immediate action required.,False
345574,0,0.10168075,10.17,green,Healthy borrower. No immediate action required.,False
232660,0,0.101692304,10.17,green,Healthy borrower. No immediate action required.,False
434288,0,0.10167874,10.17,green,Healthy borrower. No immediate action required.,False
149297,0,0.10172723,10.17,green,Healthy borrower. No immediate action required.,False
402877,0,0.10172647,10.17,green,Healthy borrower. No immediate action required.,False
185691,0,0.10174311,10.17,green,Healthy borrower. No immediate action required.,False
306000,0,0.10172675,10.17,green,Healthy borrower. No immediate action required.,False
115173,0,0.10170625,10.17,green,Healthy borrower. No immediate action required.,False
137255,0,0.10172703,10.17,green,Healthy borrower. No immediate action required.,False
403208,0,0.10157994,10.16,green,Healthy borrower. No immediate action required.,False
246914,0,0.10155292,10.16,green,Healthy borrower. No immediate action required.,False
336112,0,0.10157004,10.16,green,Healthy borrower. No immediate action required.,False
128590,0,0.101630844,10.16,green,Healthy borrower. No immediate action required.,False
188291,0,0.10164937,10.16,green,Healthy borrower. No immediate action required.,False
398487,0,0.10147513,10.15,green,Healthy borrower. No immediate action required.,False
137655,0,0.10151829,10.15,green,Healthy borrower. No immediate action required.,False
445879,0,0.10147432,10.15,green,Healthy borrower. No immediate action required.,False
422596,0,0.10147815,10.15,green,Healthy borrower. No immediate action required.,False
239185,0,0.10150541,10.15,green,Healthy borrower. No immediate action required.,False
274018,0,0.101495154,10.15,green,Healthy borrower. No immediate action required.,False
164186,0,0.10148837,10.15,green,Healthy borrower. No immediate action required.,False
224693,0,0.10141607,10.14,green,Healthy borrower. No immediate action required.,False
135990,0,0.10141789,10.14,green,Healthy borrower. No immediate action required.,False
248901,0,0.10144394,10.14,green,Healthy borrower. No immediate action required.,False
190721,0,0.10135192,10.14,green,Healthy borrower. No immediate action required.,False
293514,0,0.10139727,10.14,green,Healthy borrower. No immediate action required.,False
279920,0,0.10144981,10.14,green,Healthy borrower. No immediate action required.,False
251045,0,0.10141389,10.14,green,Healthy borrower. No immediate action required.,False
200628,0,0.101380326,10.14,green,Healthy borrower. No immediate action required.,False
157111,0,0.10136102,10.14,green,Healthy borrower. No immediate action required.,False
281361,0,0.101394616,10.14,green,Healthy borrower. No immediate action required.,False
397142,0,0.101385884,10.14,green,Healthy borrower. No immediate action required.,False
222379,0,0.10125268,10.13,green,Healthy borrower. No immediate action required.,False
300295,0,0.101304896,10.13,green,Healthy borrower. No immediate action required.,False
406360,0,0.101324454,10.13,green,Healthy borrower. No immediate action required.,False
169763,0,0.1012593,10.13,green,Healthy borrower. No immediate action required.,False
238519,0,0.10129109,10.13,green,Healthy borrower. No immediate action required.,False
358185,0,0.10132662,10.13,green,Healthy borrower. No immediate action required.,False
394514,0,0.10125453,10.13,green,Healthy borrower. No immediate action required.,False
407458,0,0.10124791,10.12,green,Healthy borrower. No immediate action required.,False
376369,0,0.101215094,10.12,green,Healthy borrower. No immediate action required.,False
327416,0,0.10123229,10.12,green,Healthy borrower. No immediate action required.,False
124062,0,0.10121797,10.12,green,Healthy borrower. No immediate action required.,False
293393,0,0.101185724,10.12,green,Healthy borrower. No immediate action required.,False
420061,0,0.10116077,10.12,green,Healthy borrower. No immediate action required.,False
250805,0,0.101246916,10.12,green,Healthy borrower. No immediate action required.,False
285489,0,0.101219684,10.12,green,Healthy borrower. No immediate action required.,False
250739,0,0.101162225,10.12,green,Healthy borrower. No immediate action required.,False
103938,0,0.10110875,10.11,green,Healthy borrower. No immediate action required.,False
332052,0,0.10109059,10.11,green,Healthy borrower. No immediate action required.,False
229373,0,0.10111208,10.11,green,Healthy borrower. No immediate action required.,False
455168,0,0.10109068,10.11,green,Healthy borrower. No immediate action required.,False
203501,0,0.101128995,10.11,green,Healthy borrower. No immediate action required.,False
306353,0,0.101148434,10.11,green,Healthy borrower. No immediate action required.,False
306101,0,0.10109196,10.11,green,Healthy borrower. No immediate action required.,False
191533,0,0.101096556,10.11,green,Healthy borrower. No immediate action required.,False
356990,0,0.101103984,10.11,green,Healthy borrower. No immediate action required.,False
271799,0,0.10097316,10.1,green,Healthy borrower. No immediate action required.,False
249823,0,0.10098669,10.1,green,Healthy borrower. No immediate action required.,False
382539,0,0.101049215,10.1,green,Healthy borrower. No immediate action required.,False
106603,0,0.10101429,10.1,green,Healthy borrower. No immediate action required.,False
444230,0,0.100990646,10.1,green,Healthy borrower. No immediate action required.,False
387704,0,0.10099325,10.1,green,Healthy borrower. No immediate action required.,False
154161,0,0.10103876,10.1,green,Healthy borrower. No immediate action required.,False
133344,0,0.10088555,10.09,green,Healthy borrower. No immediate action required.,False
309863,0,0.1009189,10.09,green,Healthy borrower. No immediate action required.,False
303296,0,0.10086355,10.09,green,Healthy borrower. No immediate action required.,False
415194,0,0.100921206,10.09,green,Healthy borrower. No immediate action required.,False
223684,0,0.1008812,10.09,green,Healthy borrower. No immediate action required.,False
400851,0,0.10085177,10.09,green,Healthy borrower. No immediate action required.,False
391122,0,0.10093958,10.09,green,Healthy borrower. No immediate action required.,False
453454,0,0.10086273,10.09,green,Healthy borrower. No immediate action required.,False
291427,0,0.10081326,10.08,green,Healthy borrower. No immediate action required.,False
312381,0,0.100761585,10.08,green,Healthy borrower. No immediate action required.,False
189778,0,0.1007758,10.08,green,Healthy borrower. No immediate action required.,False
431767,0,0.100829735,10.08,green,Healthy borrower. No immediate action required.,False
397691,0,0.10081857,10.08,green,Healthy borrower. No immediate action required.,False
451034,0,0.100830734,10.08,green,Healthy borrower. No immediate action required.,False
416922,0,0.1007906,10.08,green,Healthy borrower. No immediate action required.,False
285916,1,0.10070597,10.07,green,Healthy borrower. No immediate action required.,False
219422,0,0.10071793,10.07,green,Healthy borrower. No immediate action required.,False
201418,0,0.10066774,10.07,green,Healthy borrower. No immediate action required.,False
143878,0,0.10065899,10.07,green,Healthy borrower. No immediate action required.,False
391256,0,0.10068958,10.07,green,Healthy borrower. No immediate action required.,False
403221,0,0.10071306,10.07,green,Healthy borrower. No immediate action required.,False
219978,0,0.10068325,10.07,green,Healthy borrower. No immediate action required.,False
380166,0,0.10066307,10.07,green,Healthy borrower. No immediate action required.,False
342226,0,0.10060673,10.06,green,Healthy borrower. No immediate action required.,False
143520,0,0.10062902,10.06,green,Healthy borrower. No immediate action required.,False
